tmdb_id,title,original_title,release_year,release_date,runtime,overview,rating,rating_count,popularity,budget,revenue,genres,keywords,tags,directors,producers,writers,cast,production_countries,original_language,status,adult,homepage,imdb_id,poster_url,backdrop_url,tmdb_url
278236,X+Y,X+Y,2014,2014-03-13,111,"Замкнутый вундеркинд обретает уверенность в себе и новых друзей, когда получает место в команде математиков из Великобритании, которым предстоит принять участие в международной олимпиаде.",6.7,592,1.2482,0,1043620,драма,аутизм|математика|вундеркинд|смерть отца|взросление|социальный изгой|Кембриджский университет,,Morgan Matthews,David M. Thompson|Laura Hastings-Smith,James Graham|Morgan Matthews,Эйса Баттерфилд (Nathan Ellis)|Рейф Сполл (Martin Humphreys)|Салли Хокинс (Julie Ellis)|Эдди Марсан (Richard)|Jo Yang (Zhang Mei)|Алекс Лоутер (Isaac Cooper)|Alexa Davies (Rebecca Dunn)|Мартин МакКанн (Michael Ellis)|Орион Ли (Deng Laoshi)|Джейк Дейвис (Luke Shelton)|Paul J. Dove (John)|Percelle Ascott (Ben Morgan)|Christina Low (IMO Contestant)|Edward Baker-Close (Nathan Ellis (9 yrs))|Suraj Rattu (Pav Kamdar),Великобритания,en,Released,Нет,,tt3149038,https://image.tmdb.org/t/p/w500/gzjCseQWO4N4vrYLe93D0ZIBIYa.jpg,https://image.tmdb.org/t/p/original/qqRzC2xkCCTTPVA7IKYf4CsPkEj.jpg,https://www.themoviedb.org/movie/278236
11655,Хронос,Cronos,1993,1993-11-05,92,"«Хронос» — это чудесное маленькое устройство, которое, сбежавший из Испании в Мексику гениальный алхимик Умберто Фальконелли, изобрел в 1536 году. Устройство, дарующее бессмертие… Правда, в 1937 году жизнь алхимика все-таки оборвалась в результате трагической случайности. Потому что «Хронос» обещал вечную жизнь при условии, что владелец будет собственной кровью питать его… Имущество особняка, где жил алхимик, было продано с молотка. И вот однажды хозяин антикварного магазина старик Хесус Грис расковырял фигурку ангела и, обнаружив внутри странную коробочку, привел в действие ее заводной механизм… Так у «Хроноса» появился новый владелец, но не только ему был известен секрет бессмертия…",6.7,720,3.0208,0,0,драма|ужасы|триллер,бессмертие|scarab|изобретение|магнат|старение|промышленник|antique dealer,,Гильермо дель Торо,Arthur Gorson|Bertha Navarro,Гильермо дель Торо,Federico Luppi (Jesus Gris)|Рон Перлман (Angel de la Guardia)|Claudio Brook (De la Guardia)|Margarita Isabel (Mercedes)|Tamara Shanath (Aurora)|Mario Iván Martínez (Alchemist)|Daniel Giménez Cacho (Tito)|Farnesio de Bernal (Manuelito)|Juan Carlos Colombo (Funeral Director)|Jorge Martínez de Hoyos (Narrator (voice))|Javier Álvarez (Bleeding Man)|Gerardo Moscoso (Drunk)|Eugenio Lobo (Stoned Man)|Laurencio Cordero (Watchman)|Гильермо дель Торо (Man Walking Dog (uncredited)),Мексика,es,Released,Нет,,tt0104029,https://image.tmdb.org/t/p/w500/4FpJbAwqy9RvW3DAOh6Hly3m32B.jpg,https://image.tmdb.org/t/p/original/k6e1tXWmhMVxOQNDDGqFgRQSSlp.jpg,https://www.themoviedb.org/movie/11655
3638,Вкус жизни,No Reservations,2007,2007-06-15,104,"Кейт Армстронг, профессиональный шеф-повар, подходит к вопросу приготовления пищи с такой ответственностью и самозабвением, что не обращает внимания ни на что вокруг. Но после внезапной трагедии, произошедшей с семьей ее родственников, она становится опекуншей осиротевшей племянницы Зои, и вся жизнь преуспевающей до недавнего времени женщины кардинально меняется.Но, как известно, беда не приходит одна: еще Кейт вынуждена уживаться с Ником Палмером, самоуверенным типом и новым менеджером их ресторана. Но поскольку соперничество перерастает в любовный роман, Кейт предстоит научиться выражать свои эмоции за пределами кухни, если она действительно хочет наладить отношения с Зои и быть счастлива с Ником.",6.7,1438,3.3921,28000000,92601050,комедия|мелодрама|драма,новая любовь|похороны|потеря любимого человека|Италия|соревнование|приготовление пищи|роль матери|бары и рестораны|ресторан|повар|перфекционист|изысканная кухня,,Скотт Хикс,Kerry Heysen|Sergio Aguero,Carol Fuchs,Кэтрин Зета-Джонс (Kate)|Аарон Екгарт (Nick)|Эбигейл Бреслин (Zoe)|Патрисия Кларксон (Paula)|Jenny Wade (Leah)|Боб Балабан (Therapist)|Брайан Ф. О'Бирн (Sean)|Лили Рэйб (Bernadette)|Eric Silver (John)|Ария Барейкис (Christine)|Джон МакМартин (Mr. Peterson)|Селия Уэстон (Mrs. Peterson)|Зои Кравиц (Charlotte)|Мэттью Раух (Ken)|Dearbhla Molloy (Anna),United States of America,en,Released,Нет,,tt0481141,https://image.tmdb.org/t/p/w500/chN8EOTtVa2hTXioT4M84PyGrHV.jpg,https://image.tmdb.org/t/p/original/rmlgq2gjiXBK3YNWj6WSdueLv0o.jpg,https://www.themoviedb.org/movie/3638
13676,Русалочка: Начало истории Ариэль,The Little Mermaid: Ariel's Beginning,2008,2008-08-25,77,"Представьте далекие времена, задолго до того, как Ариэль познакомилась с Принцем Эриком и вышла на сушу — времена, когда музыка была еще под запретом в подводном королевсте Атлантики. Разрываясь между семейными обязанностями и любовью к музыке, Ариэль должна сделать самый трудный выбор в своей жизни.",6.7,1049,0.1524,0,0,семейный|мультфильм,принцесса|мультфильм|русалка|приквел|женщина-режиссер|подводный город,Русалочка (Коллекция),Peggy Holmes,,Эван Спилиотопулос|Robert Reece,Jodi Benson (Ariel (voice))|Samuel E. Wright (Sebastian (voice))|Джим Каммингс (King Triton / Shelbow / Additional Voices (voice))|Салли Филд (Marina Del Ray (voice))|Тара Стронг (Adella / Andrina / Additional Voices (voice))|Дженнифер Хейл (Alana (voice))|Грей Делайл (Aquata / Arista (voice))|Кэри Уолгрен (Attina (voice))|Parker Goris (Flounder (voice))|Джефф Беннетт (Benjamin / Additional Voices (voice))|Кевин Майкл Ричардсон (Cheeks / Ray Ray (voice))|Роб Полсен (Ink Spot / Swifty / Additional Voices (voice))|Lorelei Hill Butters (Queen Athena (voice)),United States of America,en,Released,Нет,,tt0969647,https://image.tmdb.org/t/p/w500/5haL4CwhLPzmKPhlDxpXfH0sp7A.jpg,https://image.tmdb.org/t/p/original/vKcfBoytFRa3kgaHWQdxew8nm71.jpg,https://www.themoviedb.org/movie/13676
1788,Свободные,Footloose,1984,1984-02-17,107,"Заручившись поддержкой своего приятеля и юной возлюбленной, юный бунтарь Рен МакКормак решает изменить старомодные порядки, установленные преподобным отцом Муром и заставить благочестивых горожан «тряхнуть стариной».",6.7,2150,2.7121,8200000,80035402,драма|мелодрама,танцы|танцевать|танцор|учитель танцев|отношения отца и дочери|изумленный,,Herbert Ross,Lewis J. Rachmil|Craig Zadan,Dean Pitchford,Кевин Бейкон (Ren)|Lori Singer (Ariel)|Джон Литгоу (Rev. Shaw Moore)|Дайан Уист (Vi Moore)|Крис Пенн (Willard)|Сара Джессика Паркер (Rusty)|John Laughlin (Woody)|Elizabeth Gorcey (Wendy Jo)|Фрэнсис Ли Маккейн (Ethel McCormack)|Jim Youngs (Chuck)|Douglas Dirkson (Burlington Cranston)|Lynne Marta (Lulu)|Arthur Rosenberg (Wes)|Timothy Scott (Andy Beamis)|Alan Haufrect (Roger Dunbar),United States of America,en,Released,Нет,,tt0087277,https://image.tmdb.org/t/p/w500/acA32Dhf5S9ErqaH6gga2xAnk1r.jpg,https://image.tmdb.org/t/p/original/t8n5mvmnJUYJkyfOPWYEtvqePuM.jpg,https://www.themoviedb.org/movie/1788
81250,Прекрасный «принц»,Geek Charming,2011,2011-11-11,98,"Главные герои фильма — самовлюбленная Дилан Шоунфилд, для которой главное всегда быть в центре внимания, и скромный парнишка Джош Роузен, помешанный на кино. Судьба сталкивает ребят, когда модница Дилан случайно роняет свою дорогую сумочку в фонтан торгового центра. Избалованная красавица уговаривает Джоша, который оказался рядом, достать сумку из воды. В знак признательности за помощь девушка соглашается стать героиней его документального фильма о феномене популярности. В процессе съемок Джош узнает настоящую Дилан, которая открывается с совершенно новой для него стороны. А девушка с удивлением понимает, что Джош, которого она всегда считала чудаковатым занудой, начинает ей нравиться…",6.7,776,3.9728,0,0,комедия|драма|семейный|телевизионный фильм,средняя школа|по роману или книге|geek|маловероятные любовники|документальное кино|подростковый роман|по мотивам юношеского романа,,Jeffrey Hornaday,Tracey Jeffrey,Hilary Galanoy|Elizabeth Hackett,Sarah Hyland (Dylan Schoenfield)|Matt Prokop (Josh Rosen)|Vanessa Morgan (Hannah)|Саша Питерс (Amy Loubalu)|Lili Simmons (Lola)|Андреа Брукс (Nicole Paterson)|Jordan A. Nichols (Asher)|Jimmy Bellinger (Steven)|David Del Rio (Ari)|Лилли Бёрдселл (Sandy)|Эндрю Эйрли (Alan Schoenfield)|Кейси Рол (Caitlin)|David Milchard (Mr. Farley)|Бренда Кричлоу (Ms. Guthrie)|Erica Van Briel (Amber),United States of America,en,Released,Нет,,tt1835977,https://image.tmdb.org/t/p/w500/xweQBQSYQyHKiUxN1nCDQbLvJE0.jpg,https://image.tmdb.org/t/p/original/5btPLADkUW3gxzIs25VdqRAOMtB.jpg,https://www.themoviedb.org/movie/81250
9659,Безумный Макс,Mad Max,1979,1979-04-12,91,"В недалёком будущем, после крупной катастрофы, поразившей нашу урбанистическую цивилизацию, вся жизнь сосредоточилась вдоль бесчисленных магистралей…Дорога стала способом существования. И дала многим возможность проявлять свои самые жестокие инстинкты. Банда байкеров на мощных мотоциклах, желая рассчитаться за своего убитого товарища, преследует молодого полицейского Макса. В яростной схватке убит другой полицейский, Гус, подобная участь может ждать Макса и его семью.Ему предстоит самая главная и сложная задача — сохранить жену, сына и выжить самому. В роли Макса — Мел Гибсон, тогда ещё мало известный широкой публике.",6.7,4757,7.8413,350000,100000000,приключения|боевик|триллер|фантастика,Австралия|бензин|малыш|chain|антиутопия|постапокалиптическое будущее|эксплуатация|злодей|мост|вопрос жизни и смерти|benzine|biker|полицейский|партнер|грузовик|линчеватель|gasoline|мотоцикл|мотоциклетная банда|exploding car|искатель приключений|злой|враждебный|агрессивный|герой боевиков|закончилось топливо|добро против зла|насилие|антагонистический|сильный|жесткий|зловещий|срочный,Безумный Макс (Коллекция),Джордж Миллер,Байрон Кеннеди,Джордж Миллер|Джеймс МакКоусланд,Мел Гибсон (Max Rockatansky)|Джоэнн Сэмюэл (Jessie Rockatansky)|Хью Кияс-Бёрн (Toecutter)|Стив Бисли (Jim Goose)|Тим Бернс (Johnny the Boy)|Роджер Уорд (Fifi)|Винсент Джил (Nightrider)|Лулу Пинкус (Nightrider's Girl)|Лиза Альденховен (Nurse)|Дэвид Брэкс (Mudguts)|Бертран Кадар (Clunk)|Дэвид Камерон (Underground Mechanic)|Робина Чеффи (Singer)|Стивен Кларк (Sarse)|Мэтью Константин (Toddler),Австралия,en,Released,Нет,,tt0079501,https://image.tmdb.org/t/p/w500/xcI9yKN3ikdpfKzKD0KmjQqDJW.jpg,https://image.tmdb.org/t/p/original/8CcjyTF3hXIe2wRdFkv52zkOmO1.jpg,https://www.themoviedb.org/movie/9659
5680,Эльвира - Повелительница Тьмы,Elvira: Mistress of the Dark,1988,1988-09-30,96,"На телезвезду Эльвиру неожиданно обрушивается наследство в виде тетушкиного поместья в маленьком городишке. Местное население при виде Эльвиры в сногсшибательном платье со сногсшибательным декольте испытывает настоящий шок. Женская половина обитателей города приходит в негодование, мужская — в восторг. Но Эльвира дает отпор не только местным ханжам, но и зловещему Князю Тьмы, оказавшемуся здесь же…",6.7,587,2.8994,7500000,5596267,комедия|фэнтези|ужасы,сексуальное домогательство|наследование|Лас-Вегас|колдун|hostess|бенефициар|магическое заклинание|sexy woman|жизнерадостный|консервативное общество,Эльвира (Коллекция),James Signorelli,Eric Gardner|Mark Pierson,John Paragon|Sam Egan|Cassandra Peterson,Cassandra Peterson (Elvira / Aunt Morgana Talbot)|Уильям Морган Шеппард (Vincent Talbot)|Daniel Greene (Bob Redding)|Эди Макклёрг (Chastity Pariah)|Сьюзэн Келлерман (Patty)|Jeff Conaway (Travis)|Ellen Dunning (Robin Meeker)|Айра Хейден (Bo)|Scott Morris (Sean)|Тресс Макнилл (Anchorwoman)|Фрэнк Коллисон (Billy)|Kris Kamm (Randy)|Lee McLaughlin (Earl Hooter)|Kurt Fuller (Mr. Glotter)|Larry Jenkins (Technical Director),United States of America,en,Released,Нет,,tt0095088,https://image.tmdb.org/t/p/w500/rFtyTqXPMYieLkVhG41tI7GmKp8.jpg,https://image.tmdb.org/t/p/original/6tsdjSI4eWXqjyo89NtmoSHFAJV.jpg,https://www.themoviedb.org/movie/5680
11967,Молодые стрелки,Young Guns,1988,1988-08-12,107,"В Нью-Мексико, во времена Дикого Запада, фермер-англичанин Джон Танстолл нанимает бездомных молодых «сорвиголов» для охраны своего ранчо от контролирующей округ бандитской группировки богатого землевладельца Мерфи.Когда Танстолл погибает от рук наемных убийц, местное правосудие «умывает руки». Но парни, ставшие одной семьей, объявляют вендетту Мерфи, заказчику убийства, и его приспешникам и оказываются объектом величайшей охоты во всей истории Дикого Запада.Слава «неуловимых мстителей» и их предводителя отважного Билли Кида растет. Так начиналась легенда…",6.7,984,4.6497,13000000,44700000,вестерн|боевик|приключения,шериф|охотник за головами|коррупция|заместитель шерифа|антигерой|ранчо|основано на реальных событиях|вне закона|сосед|ковбой|агрессивный|территория Нью-Мексико|1870-е годы|абсурдный|сентиментальный|веселый|причудливый|любуясь|обожание|дерзкий|саркастический|трагический|яркий,Молодые стрелки (Коллекция),Christopher Cain,Joe Roth|Christopher Cain,John Fusco,Эмилио Эстевес (William H. Bonney)|Кифер Сазерленд (Doc Scurlock)|Лу Даймонд Филлипс (Chavez y Chavez)|Чарли Шин (Dick Brewer)|Дермот Малруни (Dirty Steve Stephens)|Casey Siemaszko (Charley Bowdre)|Теренс Стэмп (John Tunstall)|Jack Palance (L. G. Murphy)|Терри О'Куинн (Alex McSween)|Sharon Thomas Cain (Susan McSween)|Geoffrey Blake (J. McCloskey)|Alice Carter (Yen Sun)|Brian Keith (Buckshot Roberts)|Thomas Callaway (Texas Joe Grant)|Patrick Wayne (Pat Garrett),United States of America,en,Released,Нет,,tt0096487,https://image.tmdb.org/t/p/w500/uK9LaZC63tEJwr6cgO9ZWzktFjS.jpg,https://image.tmdb.org/t/p/original/AoFo9HeJU7jiHAUNawpwhs3zQbd.jpg,https://www.themoviedb.org/movie/11967
7219,Пожиратели плоти,Zombi 2,1979,1979-08-25,94,"В бухту Нью-Йорка вплывает неуправляемая яхта, на борту которой нет ни души. Для проверки туда поднимаются двое полицейских, один из которых становится жертвой огромных размеров зомби, а второй расстреливает всю обойму пистолета в этого самого зомби, после чего тело падает в воду. Этим необычным делом, разумеется, заинтересовалась пресса в лице ушлого репортера Питера Веста, который проникает ночью на яхту и сталкивается там с дочерью ее владельца, Анной Баулс. Анна рассказывает Питеру о том, что это яхта ее отца, ученого, который несколько месяцев назад отправился на тропический остров, и о котором она не слышала уже больше месяца. Решив расследовать все обстоятельства на месте, любознательная парочка отправляется на остров, на котором эпидемия зомби как раз в самом разгаре…",6.7,655,1.1945,497000,1925000,ужасы,Нью-Йорк|лодка|voodoo|зомби|акула|тропический остров|video nasty|caribbean,Пожиратели плоти,Lucio Fulci,Ugo Tucci|Fabrizio De Angelis,Elisa Briganti,Tisa Farrow (Anne Bowles)|Ian McCulloch (Peter West)|Richard Johnson (Dr. David Menard)|Olga Karlatos (Paola Menard)|Al Cliver (Brian Hull)|Auretta Gay (Susan Barrett)|Stefania D'Amario (Menard's Nurse)|Уго Болонья (Ann's Father (uncredited))|Omero Capanna (Zombie (uncredited))|Lucio Fulci (Newspaper Editor (uncredited))|Franco Fantasia (Matthias (uncredited))|Captain Haggerty (Boat Zombie (uncredited))|Оттавиано Делль'Аква (Worm-Eye Zombie (uncredited))|Dakar (Lucas (uncredited))|Лео Гаверо (Fritz (uncredited)),Италия,it,Released,Нет,,tt0080057,https://image.tmdb.org/t/p/w500/4j1FufGTb8pGNdOJKU10CqSA72n.jpg,https://image.tmdb.org/t/p/original/velHX5SWHVlEDRRljtxSi6YbSju.jpg,https://www.themoviedb.org/movie/7219
22244,Общество,Society,1989,1989-05-13,100,"На первый взгляд кажется, что у Билла Уитни есть все: деньги, положение, любящие родители… Но что-то не дает ему покоя и мешает ощутить полноту жизни. Может быть, не хватает острых ощущений? Но вот в один из вечеров… Разве мог Билл предполагать, что его ждет такое… И что жизнь в качестве аутсайдера окажется предпочтительнее смерти от руки Общества…",6.7,597,3.9385,0,0,комедия|ужасы|детектив,средняя школа|orgy|трансформация|тайное общество|культ|сюрреализм|human body|психиатр,,Brian Yuzna,Keith Walley,Rick Fry|Woody Keith,Billy Warlock (Bill Whitney)|Connie Danese (Nan)|Ben Slack (Dr. Cleveland)|Evan Richards (Milo)|Patrice Jennings (Jenny Whitney)|Tim Bartell (David Blanchard)|Charles Lucia (Jim Whitney)|Хайди Козак (Shauna)|Brian Bremer (Petrie)|Ben Meyerson (Ferguson)|Devin DeVasquez (Clarissa Carlyn)|Maria Claire (Sally)|Conan Yuzna (Jason)|Jason Williams (Jason's Friend)|Pamela Matheson (Mrs. Carlyn),United States of America,en,Released,Нет,,tt0098354,https://image.tmdb.org/t/p/w500/sLUbUQhx42FDKh6JoWfPJnJxqKj.jpg,https://image.tmdb.org/t/p/original/cIpD6PGtCRG3ynaaBWZmf5cw8C5.jpg,https://www.themoviedb.org/movie/22244
11023,Тринадцать,Thirteen,2003,2003-08-20,100,"Трудностей переходного возраста не удалось избежать даже никогда не прогуливавшей уроков отличнице Трэйси. После знакомства с самой популярной девочкой в школе по имени Иви её как подменили. Теперь Трэйси старается во всём походить на свою новую подружку — быть такой же раскованной, общительной и безбашенной. Матери Трэйси Мелани придётся нелегко, ведь образец для подражания у её дочери ещё тот: Иви — сирота, живёт с тётей и большую часть времени проводит на улице, выпивая, куря и встречаясь с парнями.",6.7,1704,3.1798,2000000,10128960,драма,зависимость|неблагополучная семья|взросление|подростковая тревога|underage drinking|makeover|тату-салон|давление со стороны сверстников|overachiever|вылет из школы|glue sniffing|женщина-режиссер|причинять себе вред|девушка с пирсингом|отношения матери и дочери|главный герой-подросток|подросток|драматический,,Кэтрин Хардвик,Jeffrey Kusama-Hinte|Michael London,Кэтрин Хардвик|Никки Рид,Эван Рэйчел Вуд (Tracy)|Никки Рид (Evie)|Холли Хантер (Melanie)|Брэди Корбет (Mason)|Джереми Систо (Brady)|Ванесса Гадженс (Noel)|Сара Кларк (Birdie)|Синтия Эттинджер (Cynthia)|Ulysses Estrada (Rafa)|Sarah Blakley-Cartwright (Medina)|Jenicka Carey (Astrid)|Jasmine Di Angelo (Kayla)|Tessa Ludwick (Yumi)|Kip Pardue (Luke)|Cece Tsou (Businesswoman),United Kingdom|United States of America,en,Released,Нет,,tt0328538,https://image.tmdb.org/t/p/w500/2eFczlWNFoW2ftxBn0XJl7iZ5ih.jpg,https://image.tmdb.org/t/p/original/ow2boWFZWza7D4qDvJohg9GJVoH.jpg,https://www.themoviedb.org/movie/11023
11520,Старые ворчуны,Grumpy Old Men,1993,1993-12-25,103,"Ближайшие соседи Джон Густафсон и Макс Голдман — старые ворчуны. А так как их роли исполняют Джек Леммон и Уолтер Мэттью, то они еще и препотешные старые ворчуны. Веселая и трогательная история об этих самых ворчунах, давняя вражда которых превратилась в тотальное состязание за благосклонность симпатичной, недавно приехавшей в их края вдовушки.",6.7,715,3.3795,35100000,70200000,комедия|мелодрама,благодарение|пенсионер|old friends|пожилой|послекредитовстингер|во время титровстингер|район|подледная рыбалка|Рождество,Старые ворчуны (Коллекция),Donald Petrie,Richard C. Berman|Джон Дэвис,Mark Steven Johnson,Джек Леммон (John Gustafson)|Walter Matthau (Max Goldman)|Энн-Маргрет (Ariel Truax)|Бёрджесс Мередит (Grandpa Gustafson)|Дэрил Ханна (Melanie)|Кевин Поллак (Jacob Goldman)|Осси Дэвис (Chuck)|Buck Henry (Snyder)|Кристофер МакДональд (Mike)|Джон Кэрролл Линч (Moving Man)|Steve Cochran (Weatherman)|Joe Howard (Pharmacist)|Isabell O'Connor (Nurse)|Charles Brin (Fisherman)|Oliver Osterberg (Fisherman),United States of America,en,Released,Нет,,tt0107050,https://image.tmdb.org/t/p/w500/ianFC2tWwpVroLo7OzKqO0u2Hof.jpg,https://image.tmdb.org/t/p/original/vKEtCExyFwVFo2KEBSb3dvGLFUH.jpg,https://www.themoviedb.org/movie/11520
13291,Предатель,Traitor,2008,2008-08-23,114,"Агент ФБР Рой Клэйтон ведет расследование опасного международного заговора и обнаруживает, что все нити ведут к офицеру США отдела Специальных Операций Самиру Хорну. Мистическая фигура со связями в террористических организациях, Хорн умеет появляться как раз во время окончания основной операции. Разгадки ведут к побегу из тюрьмы в Йемене, взрыву бомбы в Ницце и налете в Лондоне — все это путает Роя Клэйтона, задающегося вопросом — кто же Хорн…",6.7,678,4.9289,22000000,23530831,драма|боевик|триллер|криминал,тюрьма|побег|бомбить|алкоголь|вера|похищение|предатель|правонарушитель|автомобильная бомба|devout,,Jeffrey Nachmanoff,Дон Чидл|Джеффри Сильвер|David Hoberman|Glynis Murray|Todd Lieberman|Richard Schlesinger,Jeffrey Nachmanoff,Дон Чидл (Samir Horn)|Гай Пирс (Roy Clayton)|Нил Макдона (Max Archer)|Саид Тагмауи (Omar)|Джефф Дэниэлс (Carter)|Alyy Khan (Fareed Mansour)|Raad Rawi (Nathir)|Hassam Ghancy (Bashir)|Mozhan Navabi (Leyla)|Адиль Ахтар (Hamzi)|Арчи Панджаби (Chandra Dawkin)|Джонатан Уокер (Hayes)|Александра Кастильо (Dark Haired Woman)|Лорена Гейл (Dierdre Horn)|Scali Delpeyrat (Inspector Gilles),United States of America,en,Released,Нет,,tt0988047,https://image.tmdb.org/t/p/w500/iwvOl8W6X8VoHeGcMgtJ5gRMwA2.jpg,https://image.tmdb.org/t/p/original/dmIKpN5Pkgp9eZDBF7OyM5106Oy.jpg,https://www.themoviedb.org/movie/13291
290512,Между нами горы,The Mountain Between Us,2017,2017-10-05,109,"Бен и Эшли, уцелевшие после авиакатастрофы, должны найти общий язык, чтобы выжить в экстремальных условиях далеких заснеженных гор. Когда они понимают, что на помощь к ним никто не придет, они вынуждены отправиться в опасный путь длиной в сотни километров. В борьбе за жизнь между двумя еще вчера незнакомыми людьми неожиданно возникает притяжение.",6.7,2476,2.2124,35000000,62832209,драма|приключения|мелодрама,по роману или книге|фотограф|гора|пилот|дикая местность|выживание|дикая природа|снег|авиакатастрофа|врач|собака|борьба за выживание|argument|freezing|незнакомец|рана|курортный сезон|Американская пустыня|безнадежность|valley|scenic|desolate wilderness|задержка рейса|obstacles|романтический|воодушевленный,,Hany Abu-Assad,Питер Чернин|David Ready|Дилан Кларк|Дженно Топпинг,J. Mills Goodloe|Крис Вайц,Идрис Эльба (Dr. Ben Bass)|Кейт Уинслет (Alex Martin)|Дермот Малруни (Mark Robertson)|Бо Бриджес (Walter)|Linda Sorensen (Pamela)|Mercy Myrdal (Sarah Bass)|Dania Nassar (Mrs. Qabbani)|Винсент Гэйл (Airline Customer Service)|Марси Т. Хаус (Airline Representative)|Ли Мадждаб (Translator)|Andres Joseph (Dinner Guest)|Nancy Sivak (Nurse)|Бетани Браун (New York Waiter)|Orval Roberts (Logging Truck Driver)|Люсия Уолтерс (London Doctor (uncredited)),United States of America,en,Released,Нет,,tt2226597,https://image.tmdb.org/t/p/w500/m8nK3X3r7wdBswz8m5rE8S4oH3H.jpg,https://image.tmdb.org/t/p/original/p7mUT8Usu1kNlfd1ugk6FwKejlo.jpg,https://www.themoviedb.org/movie/290512
337674,Она,Elle,2016,2016-05-25,130,"Состоятельная парижанка Мишель — владелица крупной компании по разработке видеоигр. С мужем она в разводе, у сына своя жизнь, а у самой Мишель необременительный роман с мужем подруги. Однажды в её дом врывается мужчина в черном, жестоко избивает её и насилует. Когда он исчезает, Мишель не заявляет в полицию. С этого момента женщина в каждом мужчине из своего окружения начинает видеть того насильника. Она хочет найти его, но вовсе не для того, чтобы сдать полиции.",6.7,1945,1.221,9800000,2341534,драма|триллер,изнасилование|Франция|видеоигра|атаковать|смерть отца|автомобильная авария|рождение|разведенная женщина|смерть матери|рождественские огни|рождение|изнасилование и месть|Рождество|intruder|pepper spray,,Пол Верховен,Michel Merkt|Saïd Ben Saïd,David Birke,Изабель Юппер (Michèle)|Лоран Лафит (Patrick)|Анн Косиньи (Anna)|Charles Berling (Richard)|Виржини Эфира (Rebecca)|Judith Magre (Irène)|Christian Berkel (Robert)|Йонас Блоке (Vincent)|Алис Исааз (Josie)|Vimala Pons (Hélène)|Raphaël Lenglet (Ralf)|Arthur Mazet (Kevin)|Lucas Prisor (Kurt)|Hugo Conzelmann (Philipp Kwan)|Стефан Бак (Omar),Belgium|France|Germany,fr,Released,Нет,,tt3716530,https://image.tmdb.org/t/p/w500/se5X9YsUKzS69g8XV2IS23c4yq5.jpg,https://image.tmdb.org/t/p/original/5VApPDSRlONQV2gXugyz1yj7qZm.jpg,https://www.themoviedb.org/movie/337674
19255,В пути,Away We Go,2009,2009-06-05,98,"Берт и Верона узнают, что у них будет ребенок. Уверенные, что малыш должен расти в гармонии с окружающим миром, будущие родители отправляются на поиски идеального места жительства.",6.7,604,1.5881,17000000,15779455,драма|комедия|мелодрама,межрасовые отношения|biracial|bedtime story|medical illustrator|disguised voice|student protest|sonogram,,Sam Mendes,Peter Saraf|Эдвард Саксон|Marc Turtletaub,Dave Eggers|Vendela Vida,Джон Красински (Burt Farlander)|Майя Рудольф (Verona De Tessant)|Кармен Эджого (Grace De Tessant)|Кэтрин О’Хара (Gloria Farlander)|Джефф Дэниэлс (Jerry Farlander)|Эллисон Дженни (Lily)|Джим Гэффиган (Lowell)|Samantha Pryor (Ashley)|Конор Кэрролл (Taylor)|Мэгги Джилленхол (LN)|Джош Хэмилтон (Roderick)|Bailey Harkins (Wolfie)|Brendan Spitz (Baby Neptune)|Jaden Spitz (Baby Neptune)|Крис Мессина (Tom),United Kingdom|United States of America,en,Released,Нет,,tt1176740,https://image.tmdb.org/t/p/w500/sKf9zFTNCtQ6UfosbJIkrvI6hb4.jpg,https://image.tmdb.org/t/p/original/rSEZ4e8rWCk9SsRvuwyxtLLUV0w.jpg,https://www.themoviedb.org/movie/19255
